Name                          USS      PSS      RSS      VSS 
rund-e3a6da4a               20852    20886    56764  1936396 
rund-33ef4e39               20952    20986    57256  1936396 
rund-6ed3721c               20952    20986    56680  2008092 
rund-f71594fe               20956    20990    57184  1936396 
rund-c45f4370               20968    21002    57004  1801200 
rund-fc38e242               20980    21014    56972  1801196 
rund-98da8e0a               20984    21018    56860  1801224 
rund-7d709400               20984    21019    57264  1801192 
rund-f7cd445f               20988    21022    56868  1938448 
rund-8215396e               21012    21046    57092  1936396 
rund-c1d7fb74               21012    21046    56964  1801196 
rund-adf8a6c3               21012    21047    57248  2073624 
rund-398d6898               21024    21058    56844  2073628 
rund-7011f336               21024    21058    56936  1936396 
rund-8391d490               21024    21058    57396  1936400 
rund-1440da8d               21028    21062    57264  1936396 
rund-59be13cd               21028    21062    56980  1936396 
rund-e5ac54cc               21028    21062    56996  1936392 
rund-ec3ba2de               21028    21062    57080  2008084 
rund-d7353414               21032    21067    57392  2008084 
rund-55fe2a19               21036    21070    56856  1936392 
rund-66f05dff               21036    21070    56920  1936400 
rund-0d611b7e               21044    21078    57380  1801196 
rund-2250521e               21044    21078    57204  1936392 
rund-4e4d686e               21044    21078    57076  1936396 
rund-1baeec21               21048    21082    57268  1936396 
rund-51f68cb6               21048    21082    57292  2073620 
rund-02aa17cc               21052    21086    56856  1801196 
rund-9419375e               21052    21086    57176  2073620 
rund-f082e329               21060    21094    57372  1936392 
rund-d453ca5d               21064    21098    57068  1936396 
rund-97943418               21068    21102    56980  1801200 
rund-7e78a894               21072    21106    57128  1936396 
rund-e2806a73               21072    21107    57324  1801224 
rund-1684c284               21076    21110    57028  1801196 
rund-3e7c73f7               21080    21114    57092  2073620 
rund-8f81685e               21088    21122    57140  1936396 
rund-930052b4               21088    21122    57124  2008088 
rund-fd65dbf9               21088    21122    56916  1936396 
rund-0a8cecd8               21092    21126    57344  1936400 
rund-70268dc0               21092    21126    57168  1801200 
rund-91ab73f0               21092    21126    57144  1801228 
rund-d30a542b               21092    21126    57100  2008120 
rund-eac78fdf               21096    21130    57064  2006032 
rund-0d51bff1               21100    21134    57116  2006032 
rund-642d692b               21100    21134    57120  1936392 
rund-5dd68fa5               21104    21138    56968  2008092 
rund-db5f6a44               21112    21146    57400  1936396 
rund-0e543c54               21116    21150    57140  1936396 
rund-f92abbf4               21116    21150    57280  1801196 
rund-0ce661bf               21120    21154    57008  2073652 
rund-16948c85               21120    21154    57424  1801196 
rund-34269108               21120    21154    57108  1801196 
