Name                          USS      PSS      RSS      VSS 
rund-ca868850               13812    18739    63944  3911816 
rund-86ff8209               13700    18812    64664  3911816 
rund-bbf18587               14200    19333    65384  3911816 
rund-7d54dd74               16032    21072    66656  4047052 
rund-0d14d734               16264    21501    67312  3911816 
rund-37833a79               17640    22831    68764  4047016 
rund-423820b3               17792    22969    68900  3911816 
rund-9e05fd61               17948    23088    68724  3911816 
rund-a5ffcc94               18096    23262    68960  3911816 
rund-54e6067e               19808    24945    70908  3911816 
